Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pk1,0,114.76,91.78,206.61,128.7,110.91,160.57,88.85,75.6,114.17,111.9,118.07,105.59,107.02,131.57,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
pk1,1,110.64,101.01,137.29,115.03,105.08,187.65,100.5,66.61,109.94,108.56,107.02,123.61,119.76,110.32,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
pk1,2,121.61,115.25,189.67,99.87,114.15,194.28,87.7,72.3,123.24,114.89,122.02,148.69,113.05,112.87,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
pk1,3,118.66,98.0,420.8,132.05,102.58,222.24,94.79,77.9,120.98,124.37,119.08,103.62,118.35,115.36,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
pk1,4,117.09,85.18,233.72,112.84,119.35,194.36,92.22,66.53,114.63,112.01,115.95,130.46,102.89,113.1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
pp08a,0,1.02,1.76,500.93,1.61,1.79,1.17,1.08,0.94,1.03,1.03,2.35,1.18,2.64,600.01,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08a,1,1.06,1.65,600.0,1.52,1.56,1.15,1.07,0.91,1.09,1.05,2.43,1.43,1.65,600.01,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08a,2,0.98,1.19,256.03,1.48,1.91,1.03,1.15,0.95,0.94,0.99,2.33,1.23,1.89,600.02,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08a,3,1.21,1.86,600.0,1.69,1.8,1.18,1.18,0.93,1.19,1.18,1.77,1.17,1.83,600.01,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08a,4,1.09,1.54,600.0,1.74,1.54,1.3,1.27,1.17,1.1,1.09,2.19,1.4,1.57,600.01,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08aCUTS,0,1.0,1.53,274.42,1.83,1.39,1.07,1.18,1.06,0.98,0.99,2.04,1.07,1.52,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08aCUTS,1,1.04,1.43,122.39,2.38,1.36,1.12,1.07,0.89,1.06,1.05,1.61,1.12,1.53,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08aCUTS,2,1.05,1.49,212.73,2.05,1.39,1.11,1.14,0.92,0.98,1.02,1.71,1.08,1.75,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08aCUTS,3,1.07,1.61,154.22,2.46,1.37,1.09,1.15,0.95,1.1,1.06,1.98,1.15,1.77,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
pp08aCUTS,4,1.11,1.39,241.4,1.6,1.4,1.12,1.11,0.94,1.06,1.1,1.83,1.06,1.43,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
probportfolio,0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
probportfolio,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
probportfolio,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
probportfolio,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
probportfolio,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
prod1,0,17.0,14.8,17.51,24.98,24.99,21.16,20.81,15.53,17.23,20.17,65.92,20.66,19.59,12.89,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod1,1,16.86,16.64,22.78,33.34,25.58,20.9,17.57,15.94,17.04,17.92,72.94,22.31,14.92,13.47,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod1,2,17.63,23.41,18.91,15.62,28.26,20.99,17.43,15.96,16.37,21.22,128.39,25.62,13.6,13.85,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod1,3,17.41,15.8,18.51,59.52,28.67,21.15,15.6,15.9,16.55,19.35,600.0,29.57,13.57,14.76,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
prod1,4,18.6,16.42,17.29,61.41,25.36,23.59,16.09,18.02,20.43,17.2,78.44,30.74,14.81,13.85,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod2,0,96.43,94.84,135.42,75.17,122.72,63.98,65.16,288.94,80.26,107.8,241.52,163.16,56.86,78.95,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod2,1,74.89,129.23,25.85,223.73,54.81,86.99,80.18,204.29,75.67,95.46,224.72,129.05,72.8,82.65,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod2,2,45.89,116.89,101.26,98.52,127.2,90.43,70.6,75.37,88.73,81.71,182.43,91.19,83.72,93.62,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod2,3,100.71,101.14,60.17,56.26,114.85,61.79,68.19,409.08,113.48,78.3,284.15,80.69,102.43,95.69,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
prod2,4,63.59,102.96,52.1,57.09,100.55,39.96,109.3,170.22,62.38,127.56,187.06,161.78,87.89,78.23,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
protfold,0,600.01,600.0,600.0,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
protfold,1,600.0,600.01,600.02,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.01,600.01,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
protfold,2,600.01,600.01,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
protfold,3,600.01,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
protfold,4,600.0,600.0,600.02,600.0,600.01,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
pw-myciel4,0,600.0,600.0,600.04,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
pw-myciel4,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
pw-myciel4,2,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
pw-myciel4,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
pw-myciel4,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
qap10,0,229.54,64.49,111.4,45.09,206.08,222.03,193.52,82.32,109.14,73.0,80.46,155.19,215.45,81.74,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qap10,1,86.1,60.08,104.68,128.49,191.8,104.49,86.7,75.52,98.99,68.91,72.16,153.52,85.0,105.34,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qap10,2,106.51,184.26,120.94,78.21,213.59,121.81,91.01,77.07,270.58,187.94,173.12,174.67,99.54,182.04,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qap10,3,83.57,64.88,101.16,74.84,199.75,103.22,75.46,80.62,104.27,69.96,82.81,157.24,79.12,87.74,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qap10,4,89.35,55.99,92.79,52.67,206.26,109.2,93.12,115.39,107.98,63.57,65.44,137.97,87.6,72.53,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qiu,0,47.63,44.98,57.62,74.72,183.94,58.43,44.56,44.39,46.42,46.44,72.97,77.87,48.07,34.76,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qiu,1,43.25,40.24,62.68,62.0,171.82,53.08,39.61,37.02,42.95,42.85,47.54,62.6,67.52,36.22,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qiu,2,48.9,47.76,56.82,183.48,190.21,58.44,46.36,45.13,48.25,43.8,34.72,41.75,48.62,38.83,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qiu,3,59.04,55.93,68.88,202.4,172.63,77.86,54.67,53.29,58.32,58.73,75.96,47.56,58.72,124.79,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qiu,4,52.32,49.69,66.8,153.16,161.27,70.64,48.55,45.7,52.18,52.43,36.72,48.96,52.44,60.38,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1,0,5.39,3.7,4.9,0.95,22.89,3.92,5.27,3.85,5.21,3.95,6.37,9.39,3.99,2.14,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1,1,2.88,4.05,3.68,1.17,18.97,3.31,3.92,4.32,3.61,5.31,6.04,10.36,4.53,2.17,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1,2,4.58,4.06,4.02,1.35,13.91,4.87,4.59,4.71,5.34,5.8,6.16,9.46,3.73,2.14,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1,3,3.4,5.02,4.43,1.12,17.94,3.53,2.52,4.32,5.63,7.12,5.78,8.65,5.07,2.21,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1,4,3.9,3.95,4.74,1.44,13.42,4.05,4.72,4.84,6.02,4.79,7.52,8.77,3.64,2.01,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1_o,0,4.12,3.77,5.47,0.87,10.6,4.26,4.5,5.16,4.14,3.94,6.19,5.29,2.81,1.73,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1_o,1,4.03,3.7,5.8,0.84,10.86,4.22,5.8,4.75,4.0,5.95,5.19,5.12,2.93,1.6,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1_o,2,4.18,3.25,4.69,1.13,8.51,2.73,5.6,4.93,6.09,6.3,5.51,4.47,2.7,1.57,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1_o,3,3.76,3.39,4.67,0.88,11.05,3.17,5.92,4.8,5.6,5.7,3.56,3.06,2.97,1.74,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
qnet1_o,4,3.74,3.45,4.47,0.83,7.1,3.8,4.19,4.9,3.68,5.81,6.06,3.8,2.97,1.72,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
queens-30,0,600.43,601.06,600.46,601.33,601.61,602.34,600.11,600.35,600.15,601.63,602.1,600.0,601.41,600.21,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
queens-30,1,600.83,600.42,600.48,600.59,601.3,600.49,601.63,602.07,602.08,600.03,600.93,601.14,602.02,601.11,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
queens-30,2,600.11,600.55,600.17,600.15,602.3,600.7,600.6,600.96,601.25,600.28,602.23,600.52,602.09,600.2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
queens-30,3,602.53,602.77,600.19,600.35,602.19,600.9,600.38,602.19,601.98,600.86,600.6,600.0,600.11,601.92,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
queens-30,4,600.71,600.0,600.08,601.0,600.7,602.24,601.19,600.75,602.72,601.84,602.27,600.83,600.65,600.89,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
r80x800,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
r80x800,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
r80x800,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
r80x800,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
r80x800,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail01,0,600.04,600.0,600.03,600.01,600.02,600.03,600.0,600.01,600.02,600.03,600.03,600.04,600.03,600.02,better,better,better,better,better,better,better,better,better,better,better,better,better,better
rail01,1,600.02,600.0,600.02,602.68,600.03,600.03,601.5,601.87,600.02,600.03,600.06,600.02,600.02,600.03,better,better,better,better,better,better,better,better,better,better,better,better,better,better
rail01,2,600.02,602.88,600.03,600.16,600.03,600.03,600.01,602.27,600.02,600.03,600.1,600.04,600.02,600.02,better,better,better,better,better,better,better,better,better,better,better,better,better,better
rail01,3,600.01,600.01,600.03,600.0,600.02,600.03,600.0,601.79,600.02,600.03,600.04,600.03,600.03,600.03,better,better,better,better,better,better,better,better,better,better,better,better,better,better
rail01,4,600.03,600.0,600.03,601.55,600.04,600.03,600.01,600.01,600.02,600.03,600.04,600.04,600.02,600.03,better,better,better,better,better,better,better,better,better,better,better,better,better,better
rail02,0,600.04,600.01,600.02,600.01,600.0,600.01,600.02,600.01,600.06,600.02,600.01,600.0,600.02,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail02,1,600.01,600.01,600.01,600.01,600.02,600.01,600.01,600.0,600.06,600.02,600.0,600.01,600.01,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail02,2,600.01,600.01,600.01,600.01,600.01,600.01,600.02,600.01,600.06,600.02,600.05,600.01,600.01,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail02,3,600.02,600.01,600.01,600.01,600.01,600.01,600.02,600.0,600.05,600.01,600.01,600.01,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail02,4,600.02,600.02,600.01,600.01,600.0,600.0,600.01,600.01,600.06,600.02,600.03,600.0,600.0,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail03,0,600.02,600.02,600.03,600.03,600.03,600.02,600.03,600.03,600.18,600.04,600.02,600.02,600.1,600.03,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail03,1,600.02,600.03,600.02,600.03,600.02,600.03,600.02,600.03,600.16,600.03,600.04,600.04,600.02,600.04,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail03,2,600.02,600.02,600.08,600.02,600.03,600.02,600.14,600.02,600.19,600.02,600.1,600.03,600.03,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail03,3,600.13,600.02,600.02,600.04,600.03,600.02,600.04,600.02,600.17,600.04,600.04,600.02,600.04,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail03,4,600.03,600.04,600.02,600.08,600.04,600.02,600.03,600.03,600.18,600.05,600.03,600.02,600.02,600.02,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rail507,0,553.92,600.01,346.47,600.0,600.01,291.46,238.42,213.26,555.44,600.0,600.01,600.01,565.67,560.99,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok
rail507,1,458.1,600.0,312.06,600.0,600.0,266.7,228.66,174.57,461.31,600.01,600.01,546.47,453.19,467.23,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok
rail507,2,381.32,600.0,275.41,600.01,600.01,218.3,196.89,176.11,375.05,600.01,600.02,468.16,383.36,380.56,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok
rail507,3,562.44,600.0,198.55,600.0,600.0,351.22,234.0,248.71,561.68,600.37,600.23,600.0,550.17,551.87,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok
rail507,4,291.16,600.01,233.74,600.0,600.0,234.83,237.19,281.05,294.27,600.0,600.01,394.58,288.53,292.49,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,ok,timelimit,timelimit,ok,ok,ok
ramos3,0,600.0,600.59,600.01,600.35,600.0,600.09,601.13,600.38,600.86,600.01,600.07,600.0,600.01,600.41,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ramos3,1,601.18,600.0,600.08,600.54,600.0,600.02,600.66,600.37,600.0,600.78,600.08,601.73,601.65,601.75,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ramos3,2,600.28,600.33,600.02,601.02,600.67,600.02,600.01,600.0,600.01,600.26,600.01,600.01,600.8,600.24,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ramos3,3,600.74,600.74,600.18,600.43,600.01,600.0,601.07,600.16,601.51,600.9,600.23,600.61,600.58,601.94,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ramos3,4,602.01,600.01,600.38,601.76,600.01,600.02,601.54,600.17,600.0,600.73,600.49,600.36,601.24,600.12,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran14x18-disj-8,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
ran14x18-disj-8,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
ran14x18-disj-8,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
ran14x18-disj-8,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
ran14x18-disj-8,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
ran14x18_1,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran14x18_1,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran14x18_1,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran14x18_1,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran14x18_1,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
ran16x16,0,367.43,510.16,600.0,475.06,244.28,446.18,344.95,417.79,371.68,375.55,435.46,196.19,483.04,600.0,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
ran16x16,1,315.17,426.02,600.0,498.49,331.78,347.82,343.26,400.49,314.99,291.87,416.62,257.36,418.89,600.0,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
ran16x16,2,287.09,314.89,600.0,600.0,260.78,436.4,341.23,600.0,280.67,278.11,514.66,221.78,302.11,600.0,ok,ok,timelimit,timelimit,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,timelimit
ran16x16,3,341.08,306.64,600.0,600.0,237.32,429.33,359.07,411.52,332.64,342.2,442.15,216.54,311.74,600.0,ok,ok,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
ran16x16,4,279.03,600.0,600.0,600.0,364.66,376.4,329.01,376.59,266.0,268.97,462.38,256.31,600.0,600.0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit
rd-rplusc-21,0,600.01,600.01,600.0,600.1,600.0,600.0,600.0,600.0,600.0,600.03,600.0,600.0,600.04,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rd-rplusc-21,1,600.01,600.0,600.0,600.02,600.01,600.01,600.0,600.01,600.0,600.01,600.01,600.0,600.01,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rd-rplusc-21,2,600.01,600.02,600.01,600.0,600.0,600.0,600.0,600.01,600.0,600.04,600.02,600.01,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rd-rplusc-21,3,600.0,600.0,600.01,600.0,600.0,600.02,600.0,600.0,600.01,600.01,600.0,600.0,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
rd-rplusc-21,4,600.0,600.0,600.0,600.0,600.04,600.01,600.0,600.01,600.0,600.02,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
reblock166,0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,better,better,better,better,better,better,better,better,better,better,better,better,better,better
